customer_id,Industry Label (SIC),display_name,keywords
5f436d32c620230547446af4 ,Information & Communication,now stop satellite ,"[ ""Dstv installations "", ""Dstv installation "", ""Dstv installer "", ""Dstv installers near me "", ""Accredited dstv installer "", ""Dstv no signal "", ""Dstv error 48 "", ""Dstv installation near me "", ""Dstv installation pretoria "", ""Dstv installation roodepoort "", ""Dstv installation centurion "", ""Dstv explora installation "", ""Dstv er "
5f439a30fcc0f575b674bb95 ,Financial & Insurance Services,Loans and credit ,"[ ""Short term credit loans "", ""Payday loans "", ""Quick loans "", ""Online loans "", ""Cheap loans "", ""Affordable loans "", ""Low interest loans "", ""Quick credit loans "", ""Cash loans "", ""Quick bucks "", ""Easy online cash loans "", ""Cash advance loans "", ""Same day cash loans "", ""Fast cash advance "", ""Online cash "", ""Quick money "", ""Fast cash "" "
5f9e5f1c691b48189c22aac6 ,Other Services,Ashna Noriskin ,"[ ""Medium "", ""Psychic near me "", ""Psychic readings "", ""Psychic "", ""Psychic reading "", ""Clairvoyant "", ""Crossing Over "", ""Best psychic "", ""Clairvoyance "", ""Ashna Noriskin "", ""Best medium "", ""Online psychic "", ""Ashna Noriskin Psychic Medium "", ""Ashna Noriskin Psychic Coach "", ""Crossing Over sessions "", ""Medium near me "", ""Psychic med "
5fa3dab4394cd16b000ec5fc ,Other Services,Blue Lemon Hair ,"[ ""Salon near me "", ""Hair salon "", ""Best hair salon in Cape Town "", ""Balayage "", ""Balayage specialist "", ""Master colourist "", ""Curly hair "", ""Curly hair specialist "", ""Best salon "", ""Nail bar "", ""Best balayage "", ""Best balayage in Cape Town "", ""Best hair stylist "", ""Best hair colour Cape Town "", ""Best cuts Cape town "", ""Best hair "
5fd88b10425b32098417a3d4 ,Arts & Entertainment,FROSTBEAT ENTERTAINMENT ,"[ ""DJ hire "", ""Corporate dj "", ""Mobile dj service "", ""Event dj "", ""House party dj "", ""Dj with equipment "", ""Mobile disco "", ""Mobile dj near me "", ""Professional DJ "", ""Samro licensed dj "", ""Party dj jhb "", ""Birthday party dj "", ""After party dj "", ""Matric dance dj "", ""Dancing on a cloud effect "", ""Name in lights effect "", ""Indian wed "
600d8eaaf5c7660c0b1f0773 ,Health & Social Work,Lele Feminine ,"[ ""Boric acid suppositories south africa "", ""Bacterial vaginosis "", ""BV "", ""Yeast infections "", ""Discharge smell "", ""Smell vagina "", ""Fishy vagina smell "", ""Itchy vagina "", ""Natural bv cure "", ""Natural yeast infection cure "", ""Fishy discharge "", ""Boric acid vagina "", ""Yeast infection cure "", ""Vagina ph "", ""Yeast infection treat "
60265bfbc89f51377923aefc ,Health & Social Work,Advanced Renal Care ,"[ ""Dialysis "", ""Kidney disease "", ""Renal care "", ""Nephrology "", ""Kidney "", ""Kidney failure "", ""Dialysis ennerdale "", ""Dialysis soweto "", ""Dialysis orange farm "", ""Dialysis johannesburg "", ""Dialysis lenasia south "", ""Dialysis lenasia "", ""Dialysis clinic "", ""Renal dialysis center "", ""Kidney treatment facility "", ""Hemodialysis cente "
602cfab1d7768d79aa6629b4 ,Other Services,Lash & Dash ,"[ ""Lash extensions johannesburg "", ""Lash extensions "", ""Individual lashes johannesburg "", ""Best lash extensions johannesburg "", ""Best individual lashes johannesburg "", ""Individual lashes "", ""Lash lift "", ""Classic set lashes "", ""Brow lamination "", ""Henna hint "", ""Brow shape "", ""Threading "", ""Waxing "", ""Bikini wax "", ""Hybrid set "" "
604752a9861a02467a27c054 ,Professional Services,Ampd ,"[ ""Promotional agency "", ""Brand activation agency "", ""Youth specialist agency "", ""Field marketing agency "", ""National promoters "", ""Promo girls "", ""Leaflet promoters "", ""Retail activation staff "", ""Activation agency "", ""Brand activators "", ""Youth specialists "", ""Promo staff "", ""Instore staff "", ""Mobile staff "", ""Sampling staff "" "
60475eaac98ea30d727b7385 ,Other Services,Walk Fresh ,"[ ""Sneaker cleaning "", ""Shoe laundry "", ""Shoe cleaning "", ""Shoe cleaner "", ""Shoe polish "", ""Shoes "", ""Suede shoe care "", ""Suede cleaner "", ""Cleaning shoes "", ""Washing shoes "", ""Sneaker cleaning kit "", ""Shoe cleaning kit "", ""Sneaker cleaner "", ""White sneaker cleaner "", ""White shoe cleaner "", ""Best sneaker cleaner "", ""Walk fresh "", ""Fr "
6083bd8472c70c3d1869bc68 ,Education,Koa Academy ,"[ ""Online school "", ""Homeschool "", ""Online school South Africa "", ""Homeschool South Africa "", ""Koa online "", ""Koa school "", ""Online high school "", ""Online high school South Africa "", ""Online learning in south africa "", ""Online education "", ""Academics online "", ""Home schools online "", ""Virtual learn "", ""Apply for online school "
608a6897d96a507cd36c935d ,Accommodation & Food Services,The Doors Inn ,"[ ""Long term accommodation Mokopane "", ""Accommodation with Free WiFi "", ""Events Venue Mokopane "", ""Wedding Venue Mokopane "", ""Restaurant Mokopane "", ""Butter Bistro "", ""Butter Bistro Bar "", ""Small Conference Centre Mokopane "", ""Value for money accommodation Mokopane "", ""Accommodation with backup power Mokopane "", ""Local  "
608a6ad834a94a4eb8742899 ,Other Services,Flexispace ,"[ ""Flexible office space "", ""Sandton office rentals "", ""Office for rental near me "", ""Furnished office space to rent "", ""Office work spaces "", ""Private office for rent "", ""Rent office per day "", ""Temporary office space near me "", ""Work space to rent near me "", ""Boardroom hire "", ""Fully furnished office space for rent "", "" "
60cc74b9aab7537e4562744f ,Education,Kingswood Christian School ,"[ ""Private school lenasia "", ""High school lenasia "", ""Primary school lenasia "", ""Pre school "", ""Pre school lenasia "", ""Christian school "", ""Independent school "", ""Primary school "", ""High school "", ""School "", ""Education "", ""Department of education "", ""Edu "", ""School lenasia south "", ""Lenasia south "", ""School soweto "", ""Private schoo "
60e556f789173d61d07e3294 ,Manufacturing,African Creative ,"[ ""African home decor wholesale "", ""African furniture wholesale "", ""African decor wholesale "", ""Buy african decor in bulk "", ""Home decor wholesale suppliers "", ""Home interior wholesale "", ""Home accessories wholesale suppliers "", ""African baskets wholesale "", ""Tribal decor wholesale "", ""African homeware wholesale "", ""Tri "
60e5572b44311c0aa4513107 ,Manufacturing,African Creative ,"[ ""Buy baskets online south africa "", ""Woven baskets for sale south africa "", ""Woven baskets for sale cape town "", ""African basket wall d  u00e9cor "", ""Tonga basket "", ""Binga basket "", ""Buhera basket "", ""Garlic basket "", ""Handmade baskets "", ""Hang baskets "", ""Basket for wall "", ""African basket "", ""Basket for wall decor "", ""Afr "
60f0802ede929401f94e50b5 ,Other Services,Optic-Blu ,"[ ""Blue light "", ""Blue light glasses "", ""Computer glasses "", ""Clarte "", ""Barner Brand "", ""Bleu "", ""IcyCatalogue "", ""Anti blue light "", ""Non prescription glasses "", ""Non tested blue light glasses "", ""UV Glasses "", ""Opticblue "", ""Blue blockers "", ""Blue light computer glasses "", ""Photochromic glasses "", ""Clipon glasses "", ""Anti blue l "
60f12ace56214677d611d526 ,Wholesale & Retail Trade,NW Korean Parts ,"[ ""Hyundai parts "", ""Kia parts "", ""Kia body parts "", ""Hyundai spares "", ""Hyundai i20 parts "", ""Kia picanto parts "", ""Sportage parts "", ""Hyundai body parts "", ""Hyundai i10 spares "", ""Tucson parts "", ""Hyundai spares for sale "", ""Kia parts for sale "", ""Optima parts "", ""Ix35 spare parts "", ""Kia spare parts "", ""Hyundai spare parts "", ""K "
60ffd129e838871b1754c836 ,Professional Services,ChiDesk ,"[ ""Spa management software "", ""Day spa software "", ""Hotel spa solution "", ""Appointment scheduling "", ""Spa stock tracking "", ""Employee scheduling "", ""Retail stock management "", ""Spa scheduling system "", ""Professional stock tracking "", ""Spa software solution "", ""Streamline spa operations "", ""Spa appointment management "", ""Spa "
6103b50cd6d4a602e4370f05 ,Accommodation & Food Services,Riverlodge Backpackers ,"[ ""Cape town accommodation "", ""Accommodation self catering "", ""Self catering accommodation in cape town "", ""Cheap accommodation in cape town "", ""Place to stay in cape town "", ""Affordable accommodation in cape town "", ""Cheap self catering accommodation in cape town "", ""Accommodation for school tours "", ""Accommodation "
6127aa3ad0a7b71b7b70196c ,Manufacturing,Kale & Co Bespoke Tailors ,"[ ""Savile Row tailor Cape Town "", ""Savile Rowtrained tailor Cape Town "", ""Best Savile Row tailor in South Africa "", ""Bespoke suits by Savile Row tailor "", ""Savile Row style suits Cape Town "", ""Custom Savile Row tailoring Cape Town "", ""Uxury Savile Row tailoring in South Africa "", ""British cut suits Cape Town "", ""Bri "
6130ea7a06c5cb5b571f8c1d ,Manufacturing,Sugarloaf Bakers ,"[ ""Bakeries in Cape Town "", ""Loaves "", ""Wholesale Bakery "", ""Bagels "", ""Muffins "", ""Sourdough "", ""Croissants "", ""Hamburger rolls "", ""Danishes "", ""Wholesale bakery cape town "", ""Buy bread wholesale "", ""Bakery woodstock "", ""Bakeries in woodstock "", ""Cinnamon Buns wholesale "", ""Brioche wholesale "", ""Sourdough pizza bases "", ""Order bak "
61321c129a9b4c145436394d ,Health & Social Work,Feelgood Health ,"[ ""Online Health shop "", ""Feelgood Health products "", ""Solgar products "", ""Feelgood Pets products "", ""Vitamins "", ""Homeopathic remedies "", ""Herbal products "", ""Homeopathic remedies for babies "", ""Natural remedies for dogs "", ""Natural remedies for cats "", ""Gluten free food "", ""Gluten free flours "", ""Probiotics "", ""Organic Baby "
613716cf75986166a63686d7 ,Other Services,Woober Transfers & Shuttle ,"[ ""Airport shuttle service "", ""Airport taxi "", ""George airport to "", ""Private airport shuttle "", ""George airport shuttle "", ""George airport taxi "", ""George airport transfer "", ""To george airport "", ""Shuttles to george airport "", ""Shuttle service to george airport "", ""Shuttle service from george airport "", ""Shuttles from g "
6141e46e3492111e0c6d2a34 ,Manufacturing,Black Mamba Foods ,"[ ""Tastiest chilli sauce "", ""Chilli sauce "", ""Hot sauce "", ""Organic chilli sauce "", ""Peri peri "", ""Peri peri sauce "", ""Habanero chili sauce "", ""Jalapeno chilli sauce "", ""Spicy sauce "", ""Pineapple chilli sauce "", ""Ethical chilli sauce "", ""Hottest chilli sauce "", ""Chipotle chilli sauce "", ""Cayenne chilli sauce "", ""Chilli paste "", "" "
6163e3ed2c87b93c6055ec2a ,Information & Communication,SMART SME ,"[ ""Website builder "", ""I want to build my website "", ""Website support "", ""Website development support "", ""Website design "", ""Domain registration "", ""Website logo design "", ""Logo design "", ""Ecommerce websites "", ""Startup websites "", ""Smart sme "", ""Website solutions "", ""Website builder "", ""I want to build my website "", ""Website s "
617beb7403c1051f8a42b524 ,Construction,Boland Toilet Services ,"[ ""Toilet Hire "", ""Portable toilet hire "", ""Boland Toilets "", ""Event toilet hire "", ""Toilet hire company south Africa "", ""Construction toilet hire "", ""Septic tank services "", ""Septic tank pump out "", ""Western cape toilet rental "", ""Disabled toilet hire "", ""Toilet rental "", ""Portable toilet rental "", ""Western cape toilet hir "
618a50e0500d9413097ccd75 ,Accommodation & Food Services,Tours Africa ,"[ ""Book tickets for sardine run "", ""Sardine run south africa "", ""Sardine run tickets "", ""Sardine run eastern cape "", ""Sardine run cintsa "", ""Sardine run kzn "", ""Sardine run kwazulu natal "", ""Sardine run port elizabeth "", ""Sardine run port st johns "", ""Sardine run tours "", ""Sardine run multi day tours "", ""Sardine run all i "
619b545521ae9a187f0f0d97 ,Other Services,Resolution Circle ,"[ ""Calibrate Instrumentation Equipment "", ""Install And Remove Instrumentation Equipment "", ""Optimise Process Control Loops "", ""Conduct Fault Diagnosis Procedures On Instrumentation Equipment "", ""Maintain And Repair Instrumentation Equipment "", ""Instrument Mechanician "", ""Instrument Mechanician Apprenticeship "", ""T "
61ab912923980748d20c8fd8 ,Manufacturing,Titch Clothing & Accessories ,"[ ""Linen clothing "", ""Linen pants "", ""Linen shorts "", ""Linen top "", ""Linen shirt "", ""Tencel clothing "", ""Mens linen clothing "", ""Womens linen clothing "", ""Linen dress "", ""Plus size womens clothing "", ""Designer linen clothing "", ""Capsule wardrobe "", ""Sustainable clothing "", ""Natural fabric clothing "", ""Sustainable linen "", ""Sustai "
61b6fa258815ca19600351b4 ,Health & Social Work,Ting Tang Tea ,"[ ""Ting tang tea "", ""Tea reset "", ""Tea cleanse "", ""14 day cleanse "", ""Healthy teas "", ""Ting tang tea "", ""Tea reset "", ""Tea cleanse "", ""14 day cleanse "", ""Healthy teas ""] "
61d5c833cb67550b4d1f5008 ,Other Services,Sammy Handyman Services ,"[ ""Handyman in Cape Town "", ""Reliable Handyman "", ""Best Handyman "", ""Top Rated Handyman "", ""House Repair "", ""Handyman "", ""Maintenance Services "", ""Local Handyman "", ""The Handyman Service "", ""Handyman Service "", ""Handyman Near "", ""House Repairs "", ""Home Repairs "", ""Handyman Cape Town "", ""Property Service "", ""Sliding Door Repair "", "" "
61dc323a202ecc233d4dabb5 ,Other Services,Rent-A Container ,"[ ""Container rental "", ""Rent a container "", ""Office container "", ""Containers to rent "", ""Rentacontainer "", ""Crane hire service "", ""Office container rental "", ""6 meter containers "", ""Container office to rent "", ""Storage rental cotnainer "", ""Container rental hermanus "", ""Container office "", ""Insulated containers "", ""Uninsulated "
61efa4189f0e4645b652296a ,Other Services,SpaceSave ,"[ ""Spacesaving "", ""Small spaces "", ""Home office "", ""Space optimization "", ""Functional design "", ""Practical storage "", ""Space saving furniture "", ""Multifunctional furniture "", ""Multi purpose furniture "", ""South African furniture "", ""Proudly SA "", ""Compact living "", ""Space optimisation "", ""Furniture for small spaces "", ""Small spa "
61f2910d076b173c5c629945 ,Manufacturing,Concrete Studio ,"[ ""Build your own pattern tiles "", ""Cape Town Design "", ""Concrete Tables "", ""Concrete Furniture "", ""Concrete Side Table "", ""Concrete Stools "", ""Concrete bench "", ""Trendy homeware "", ""Interior Design "", ""Home renovations "", ""Fire Pit "", ""Fire Bowl "", ""Architecture "", ""Interior Architects "", ""Luxury Furniture "", ""Lodge Furniture "", "" "
61f96ef9941a217657673f65 ,Other Services,The Handyman Crew ,"[ ""Handyman services "", ""Handyman maintenance services "", ""Handyman near me "", ""Handyman near by "", ""Handyman sea point "", ""Door and window repair "", ""Gutter cleaning "", ""Home repair "", ""House repair "", ""House maintenance "", ""Mirror hanging "", ""Handyman plumber "", ""Door repair "", ""Aluminum door repair "", ""Cupboard repair near m "
6242e6f147af795a92470368 ,Accommodation & Food Services,Mountain Eco Pods ,"[ ""Mountain eco pod "", ""Eco pod "", ""Wood fired hot tub "", ""Hot tub "", ""Mountain stay "", ""Overberg stay "", ""Overberg accommodation "", ""Best eco cabins "", ""Best eco cabins western cape "", ""Nature stays cape town "", ""Weekend getaways cape town "", ""Weekend getaways western cape "", ""Best eco cabins in the cape "", ""Eco cabins cape "" "
62713c09ca26da4db1116a05 ,Other Services,Get Stuff Done ,"[ ""Home Organization "", ""Decluttering Services "", ""Organizing Solutions "", ""Clutter Management "", ""Personal Organization "", ""Professional Decluttering "", ""Organization Experts "", ""Home Organizing experts "", ""Declutter your space "", ""Organize your life "", ""Professional Home Organizers "", ""Organizing Services near me "", ""Prof "
6273ad211040cf53e66b4bf8 ,Professional Services,Business Presentation Group ,"[ ""Business communication "", ""Persuasive communication "", ""Presenting information "", ""Communication training "", ""Public speaking "", ""Effective communication "", ""Presentation skills "", ""Effective presentation techniques "", ""Presentation confidence "", ""Communication skills training "", ""Persuading an audience "", ""Professiona "
6273d3a2b67ccf3b406068a5 ,Professional Services,Omnisient ,"[ ""Financial Services Marketing "", ""Customer Acquisition for FSIs "", ""PrivacyCompliant Data Collaboration "", ""Alternative Data for Marketing "", ""GDPRCompliant Marketing "", ""Digital Marketing for Banks "", ""Targeted Advertising for Financial Services "", ""How to grow customer base in financial services "", ""Data collabo "
62791a704acc5b2736563535 ,Construction,Trans Africa Plant Hire ,"[ ""Tlb hire "", ""Excavator for hire "", ""Grader for hire "", ""Tlb for hire "", ""Plant equipment for hire "", ""Roller for hire "", ""Adt hire "", ""Bowser hire "", ""Tipper truck hire "", ""Cherry picker hire "", ""Plant hire "", ""Hire company "", ""Dozer hire "", ""Concrete mixer hire "", ""Plant hire Durban "", ""Plant hire Johannesburg "", ""Plant hire Ga "
627e06c7f7288142dc5af4b4 ,Manufacturing,Authentic ,"[ ""Curvy women "", ""Curvy womens clothing "", ""Plus size womens clothing "", ""Plus size active wear "", ""Gym clothes big sizes "", ""Curvy women "", ""Curvy womens clothing "", ""Plus size womens clothing "", ""Plus size active wear "", ""Gym clothes big sizes ""] "
628cfb8dd9689515112d48c6 ,Health & Social Work,PearlsMED ,"[ ""GP umhlanga "", ""GP durban "", ""GP ballito "", ""General practitioner Umhlanga "", ""General practitioner Durban "", ""General practitioner Ballito "", ""Doctors near me "", ""General practitioner near me "", ""GP near me "", ""Best GP durban "", ""Xrays "", ""Mammograms "", ""Bone density scan "", ""Medical centre Umhlanga "", ""Pearls medical centr "
62986d7329eff712372eec35 ,Other Services,For The Love Of Golf ,"[ ""Golf shirts "", ""Golf ball markers "", ""Golfing apparel "", ""Gold apparel "", ""Gifts for a golfer "", ""What to gift a golfer "", ""Golf caps "", ""Caps "", ""Shirts "", ""Golf balls "", ""Quality golf balls "", ""High quality golf shirts "", ""Fathers Day Golf Essentials "", ""Fathers day gift "", ""Gift for a golfer dad "", ""What can I buy my golfer "
6298b6310def91542a5752f4 ,Administrative Services,Columbus Visas ,"[ ""Australian Visa "", ""Canadian Immigration "", ""Schengen Visa "", ""Immigration & Naturalisation Service "", ""Immigration Visa Agency "", ""South African Visa "", ""Immigration Lawyer "", ""Work Permits "", ""Study Permits "", ""Spousal Visa "", ""Relative Visa "", ""Visitors Visas "", ""Immigration Consultation "", ""Business Visa "", ""General Work "
62a1a11ea8775f127917c026 ,Health & Social Work,Pearly Whites Dental Studio ,"[ ""Dentist "", ""Dentist Umhlanga "", ""Dentist in Umhlanga "", ""Dentist Near Me "", ""Dental Studio "", ""Dentist in Umhlanga Rocks "", ""Emergency Dentist "", ""Emergency Dentist Umhlanga "", ""Dentist After Hours "", ""Cosmetic Dentist "", ""Teeth Whitening "", ""Zoom Teeth Whitening "", ""Dental Implants "", ""Root Canal "", ""Basic Dentistry "", ""Advan "
62a1db369df50737b3321a67 ,Accommodation & Food Services,NULL,"[ ""Accommodation in cape town "", ""Cape town accommodation "", ""Accomodation in cape town central "", ""Best accommodation in cape town "", ""Holiday in cape town "", ""Accommodation in ct "", ""Stay in long street "", ""Accommodation in long street "", ""Accommodation in long street cape town "", ""Quite break away in CT centre "", ""Be "
62b2d34618374672432c15c7 ,Other Services,Arrow Altech Distribution ,"[ ""Electronic components "", ""Technology products "", ""Technology products and services "", ""Enterprise computing "", ""Leading technology "", ""IOT Hardware supplier "", ""ICT Hardware Supplier "", ""Technology Solutions Provider "", ""Supply chain solutions "", ""Electronic components distribution "", ""Electronic components distribut "
62e75f86d4bfdb60ba7be818 ,Other Services,Reveru ,"[ ""Site file compliation "", ""Site file submission "", ""Site file approval "", ""International accepted safety system "", ""Iso 9001 quality "", ""Iso 14001 Environmental "", ""Iso 45001 Health and safety "", ""Safety audits "", ""Occupational safety for the workplace "", ""Construction safety files "", ""Implement safety in the workplac "
62f948a0e9c85b405b795005 ,Accommodation & Food Services,Cape Town Activities ,"[ ""Cape Town Activities "", ""To Do in Cape Town "", ""Victoria Falls Activities "", ""Cape Town Safari "", ""Helicopter Charter Cape Town "", ""Luxury Yacht Charter "", ""Shark Cage Diving Cape Town "", ""Whale Watching Cape Town "", ""Cape Point Day Tours "", ""Cape Winelands Tours "", ""Safari Packages "", ""Cape Town Paragliding "", ""Vic Fall "
630cb29cb4633d70ec3e4b28 ,Other Services,John Gray & Son ,"[ ""Packhouse brushes "", ""Strip brushes "", ""Citrus brushes "", ""Avocado brushes "", ""Conveyor cleaning brush "", ""Conveyor cleaning "", ""Pipe cleaning brush "", ""Specialized brush "", ""Bottle brush "", ""Tube cleaning brush "", ""Waxing brush "", ""Transfer brush "", ""Waxing brushes "", ""Drying brushes "", ""Mining brushes "", ""Tinta Range "", ""Food  "
6311c8df6a4fec36e3730ee5 ,Wholesale & Retail Trade,Turbo and Service Centre ,"[ ""Turbo repairs "", ""Turbo recons "", ""Turbo recon "", ""Turbo fix "", ""Fix my turbo "", ""Turbo repairs near me "", ""Turbo repairs Randburg "", ""Turbo "", ""Vehicle Service "", ""Clutch Repairs "", ""Brakes "", ""Gearbox Repairs "", ""CV Joint Repairs "", ""Suspension "", ""Cylinder Head Overhauls "", ""Radiator Repairs "", ""Turbo Upgrades "", ""Spark Plugs "", "
6320507deb37f91b900fe6e4 ,Information & Communication,Precium ,"[ ""Payments "", ""Collections "", ""Billing "", ""Churn "", ""Ecommerce "", ""Arrears "", ""Payment gateway "", ""Card gateway "", ""Debicheck "", ""Digital payments "", ""Subscription billing "", ""Payment failures "", ""Payment success "", ""Conversion "", ""Checkout "", ""Accept payments online "", ""Payment orchestration "", ""Stitch "", ""PayOS "", ""Revio "", ""Precium "", ""P "
632c2af9bec9c87e603107b6 ,Other Services,Elim - MediHeel ,"[ ""Nail fungus "", ""Brittle nail "", ""Antibacterial nails "", ""Solution for nail bacteria "", ""Nail treatment "", ""Anti fungal nails "", ""Getting rid of nail fungus "", ""Best fungus product "", ""How do i get rid of nail fungus "", ""Best product for nail fungus "", ""Strongest product for nail fungus "", ""Effectively kill Nails fungus "
63340f02a7363d4b2c0ae32a ,Accommodation & Food Services,Weltevrede Wine Estate ,"[ ""Wine estate "", ""Bonnievale "", ""Robertson Wine Valley "", ""Ashton "", ""Robertson "", ""Montague "", ""Wine tour "", ""Tourism activities "", ""South African wine "", ""South African Bubbly "", ""Weltevrede "", ""Weltevrede Wine Estate "", ""Weltevrede Wines "", ""Wine Tasting "", ""Wine Tasting Robertson Wine Valley "", ""Wine Tours "", ""Restaurant "", ""Win "
6335a2838ac3337afb26d4d7 ,Manufacturing,Hlok  s Clothing ,"[ ""Trendy clothes "", ""Trendy clothes south africa "", ""Trendy Clothes near me "", ""Clothes for me "", ""Fashionable clothes near me "", ""Fashionable clothes in Stellenbosch "", ""Affordable clothing near me "", ""Affordable clothing "", ""Clothing near me "", ""Clothing on a student budget "", ""Student clothing "", ""Affordable denims "", "" "
634c06234b936e75a53051aa ,Wholesale & Retail Trade,NULL,"[ ""Maine coon kittens near me "", ""Maine coon breeders near me "", ""Maine coon kittens for sale "", ""Maine coon kittens near me "", ""Maine coon breeders near me "", ""Maine coon kittens for sale ""] "
635bba1a33ad9a036d2db268 ,Arts & Entertainment,Workshops in SA ,"[ ""Painting in Africa "", ""Painting on safari "", ""Painting with world renown artist "", ""Painting workshops "", ""Painting workshop retreat "", ""Painting holiday "", ""Luxury holiday "", ""Anna Rose Bain "", ""Michelle Dunaway "", ""Kathy Anderson "", ""En plein air painting safari "", ""En plein air painting "", ""Landscape painting "", ""Landsc "
6368e59b1979677294742065 ,Professional Services,Prana ,"[ ""Wealth tracker "", ""Portfolio manager "", ""Budget planner "", ""Estate Planner "", ""Portfolio Manager "", ""Budget Planner "", ""Estate Planning "", ""Wealth tracker "", ""Portfolio manager "", ""Budget planner "", ""Estate Planner "", ""Portfolio Manager "", ""Budget Planner "", ""Estate Planning ""] "
6374625dc852b9056737f93c ,Arts & Entertainment,Egbet8 ,"[ ""Online casino "", ""Casino "", ""Live game "", ""Slot game "", ""Sportbook "", ""Qatar "", ""Football "", ""Football betting "", ""Sport betting "", ""Bacarrat "", ""Singapore online casino "", ""Qatar2022 "", ""Singapore "", ""Roulette "", ""Egbet8 "", ""Gametips "", ""Game tips "", ""Pussy888 "", ""Evo888 "", ""Mega888 "", ""World Cup Qatar 2022 "", ""Online casino singapore "", "" "
638703a3e775af00175385e5 ,Other Services,Healer Aisha ,"[ ""Bring back lost love "", ""Stop cheating "", ""Get your ex back "", ""Stop the evil eye "", ""Stop badluck "", ""Stop rejection "", ""Need a relation breakthrough "", ""Lost love Spells "", ""Psychic Spells "", ""Powerful love spells "", ""Breakup spells "", ""Attraction spells "", ""Black magic "", ""Spells that really work "", ""Work spells "", ""Promoti "
6388a9cc4d7af753062f0529 ,Construction,AJ PLANT HIRE ,"[ ""Plant hire "", ""Tlb hire "", ""Plant hire durban "", ""Plant hire near me "", ""Plant hire johannesburg "", ""18000l water bowser "", ""Cherry picker "", ""Plant hire open during december "", ""Mine plant hire "", ""Construction plant hire "", ""Grader plant hire "", ""Limpopo plant hire "", ""Backhoe rental cost "", ""Heavy equipment rental near  "
638f03cbed07d3161a77e484 ,Wholesale & Retail Trade,PTT - Power Transmission Technology ,"[ ""Earthmoving equipment parts "", ""Earthmoving spares "", ""Earthmoving Transmission "", ""Earthmoving Driveline "", ""Earthmoving Differential "", ""Earthmoving Diff "", ""Earthmoving hydraulics "", ""Earthmoving Brakes "", ""Earthmoving Axles "", ""Earthmoving Transfer case "", ""Heavy Equipment spares "", ""Heavy machinery parts "", ""Wet bra "
6399d3d7c80a1e43e90c945c ,Manufacturing,NULL,"[ ""Browns foods "", ""Corndogs "", ""Corndogs in sa "", ""Deep fried corndogs "", ""Fast food corndogs "", ""Corn dog franchise "", ""Fast food franchise "", ""Fast food opportunities "", ""American style corndogs "", ""Where to buy corndogs "", ""Corndogs in bulk "", ""Corndogs for events "", ""Corndog food truck "", ""Corndog for partys "", ""Food for e "
63b3b2bf9cd0314f465f8744 ,Health & Social Work,Dr Leandi Steynfaardt ,"[ ""Cape Town Doctor "", ""Doctor Cape Town "", ""Best Doctor in Cape Town "", ""Doctor Vredehoek "", ""Vredehoek Doctors "", ""Doctor near me "", ""General Practitioner Cape Town "", ""Cape Town Doctor "", ""Doctor Cape Town "", ""Best Doctor in Cape Town "", ""Doctor Vredehoek "", ""Vredehoek Doctors "", ""Doctor near me "", ""General Practitioner Ca "
63cfacb10dbcf03fe6566fc7 ,Other Services,Sunstone & Spirit ,"[ ""Crystals "", ""Crystal shop near me "", ""Crystal shop "", ""Healing crystals "", ""Gemstone shop near me "", ""Crystal jewellery "", ""Buy crystals "", ""Crystal mystery box "", ""Crystal mystery boxes "", ""Crystal boxes "", ""Beginner crystals "", ""Start crystal collection "", ""Buy Clear Quartz "", ""Clear quartz near me "", ""Clear quartz bracele "
63d8f018725833509b4a2c75 ,Other Services,Brave Little Baby ,"[ ""Baby sleep "", ""Sleep Training "", ""Sleep coaching "", ""Sleep through the night "", ""Fights bedtime "", ""Early mornings "", ""Wake up too early "", ""Longer naps "", ""Sleep associations "", ""Fights sleep "", ""Doesnt want to sleep "", ""Doesnt want to sleep in crib "", ""Sleep Training SA "", ""Sleep Training South Africa "", ""Sleep training ne "
63e4ac66c90a346ba96ed7c6 ,Education,Eyebraingym ,"[ ""Reading "", ""Literacy "", ""Academic improvement "", ""Productivity Improvement "", ""Eyebraingym "", ""Focus "", ""Memory "", ""Comprehension "", ""Reading speed "", ""Mental health "", ""Reading "", ""Literacy "", ""Academic improvement "", ""Productivity Improvement "", ""Eyebraingym "", ""Focus "", ""Memory "", ""Comprehension "", ""Reading speed "", ""Mental health "" "
63ef7bb2f7fc1049b63a9634 ,Other Services,Eita Radio ,"[ ""Township radio in durban "", ""Womens therapy "", ""Back 2 ekasi "", ""Ghetto fabulous breakfast "", ""Online radio "", ""Local online radio "", ""Online township radio "", ""Rhythm and rhymes "", ""Live radio "", ""Eita radio "", ""Eita radio online "", ""Radio stories "", ""Radio talk "", ""Township radio in durban "", ""Womens therapy "", ""Back 2 ekasi "
64070e48bd7071708438f398 ,Wholesale & Retail Trade,CRS Nelspruit ,"[ ""Car Parts Nelspruit "", ""Used Spares Nelspruit "", ""Used Cars Nelspruit "", ""Cars For sale nelspruit "", ""Used Parts Nelspruit "", ""Used Spares "", ""Used Parts "", ""Accident Dameged Cars "", ""Panel Beating Nelspruit "", ""Spray Painting Nelspruit "", ""Roadside Assistance Nelspruit "", ""Towing Nelspruit "", ""Truck Breakdown Nelspruit "" "
